beta,omega,solution_1,solution_2,solution_3,power
0.62,0.04,1.03492738041032,5.48789549779454e-06,-0.0349255988977868,-0.0206240083040919
0.62,0.06,1.02328008774789,-4.51434117094066e-06,-0.0232780757643618,-0.0302715631382686
0.62,0.08,1.00476137527528,3.36219660656689e-06,-0.00475899708758941,-0.039643610689983
0.62,0.1,1.01653273037858,4.09121761129974e-06,-0.0165305850240132,-0.0495600306383208
0.62,0.12,1.01543515415642,4.05070302258856e-06,-0.0154329870924487,-0.0589907595729822
0.62,0.14,1.01528304591006,-3.97786998572532e-06,-0.0152808757581542,-0.0682230600850294
0.62,0.16,1.05852595956784,-8.01770028637714e-06,-0.0585246446782401,-0.0820857327748868
0.62,0.18,1.01638613936695,2.77077198537442e-06,-0.0163839910999025,-0.08589016123335
0.62,0.2,1.05641442858771,7.81583918891715e-06,-0.0564130720910281,-0.0986098648159598
0.62,0.22,1.05798476771604,-8.03154047589372e-06,-0.05798344212243,-0.106518203122057
0.62,0.24,1.0608002213866,-5.62511475883334e-07,-0.06079895155376,-0.114020058502046
0.62,0.26,1.02742164483465,-4.79900743138524e-06,-0.0274197147642612,-0.11685459163146
0.62,0.28,1.07280968193162,9.60476949500974e-06,-0.0728086497347402,-0.127839834720593
0.62,0.3,1.08368385378487,1.10353365336912e-05,-0.0836830366825505,-0.134099089737862
0.62,0.32,1.04720059131989,-6.23283977775271e-06,-0.0471990524435735,-0.134212460973321
0.62,0.34,1.10061128676526,3.73282107627353e-06,-0.309713298199981,-0.132817249501561
0.62,0.36,1.11417191705439,5.08865975433278e-06,-0.292164944248371,-0.12587872475132
0.62,0.38,1.12486969819168,2.01460479164085e-05,-0.27659620254864,-0.118747088161217
0.62,0.4,1.13323018522382,-3.19725880290154e-05,-0.262753034898034,-0.111576582750885
0.62,0.42,0.57468730352317,0.470369154186643,0.405918962066602,-0.120363965404628
0.62,0.44,0.593404017467756,0.525360906756774,0.326125848750889,-0.113271669496658
0.62,0.46,0.615409862941321,0.55855463070408,0.261482170646355,-0.105053738880004
0.62,0.48,0.644217328549601,0.57325307814749,0.209216723918695,-0.0977366632780696
0.62,0.5,0.803665165415985,0.497823636865399,0.181927418360849,-0.129602912412423
0.62,0.52,1.15381494119661,2.70377144918518e-05,-0.205766830031012,-0.0734246416339599
0.62,0.54,0.762500059822566,0.540527260833796,0.106510248077719,-0.0829541519928241
0.62,0.56,1.1546932319025,2.11548546073961e-05,-0.193785331970065,-0.063667440820202
0.62,0.58,1.15462860106081,1.38245786201333e-05,-0.188700672579962,-0.0593645733439501
0.62,0.6,1.15433348150862,-6.57843459617669e-06,-0.184125349706283,-0.0554223481980809
0.62,0.62,1.15386582931306,2.05025351952039e-05,-0.179997764791051,-0.0518083522542832
0.62,0.64,0.940277500294674,0.382921477136339,0.0395836194079106,-0.0559471225001514
0.62,0.66,0.9571827921881,0.354728741691606,0.0328745921916418,-0.0472188202707924
0.62,0.68,0.968915152628727,0.329813152288507,0.0269845487621677,-0.0380328674628795
0.62,0.7,0.976272060890679,0.3238323440234,0.0146837542916817,-0.0306435303334224
0.62,0.72,0.985739820960361,-0.310514376931996,0.00322237455032072,-0.0272361723063908
0.62,0.74,1.1468323068641,1.5384652802429e-05,-0.155707933430695,-0.0399660609576589
0.62,0.76,1.00759699215072,0.269883730005589,-0.0152719849910324,-0.0267006612921191
0.62,0.78,1.01787213774391,0.246431835425438,-0.0228422633447522,-0.028341229226531
0.62,0.8,1.02700463824053,-0.222096768536008,-0.0295767745586519,-0.0308696962502057
0.62,0.82,0.975443526958402,2.36329809593583e-06,0.0245594311175765,-0.0671578086841212
0.62,0.84,1.04108331052492,0.172013066635566,-0.0411270777362039,-0.0379367347874748
0.62,0.86,0.96962939456407,-8.70117882342359e-07,0.0303736785417456,-0.0338176191749353
0.62,0.88,0.969130959547296,-4.85657131992073e-07,0.030872123413276,-0.0152993511615069
0.62,0.9,1.03986876711028,-0.134262410010829,-0.0398657554830217,-0.0472448886735293
0.62,0.92,0.977319028446712,-8.16032170528546e-07,0.0226838925651199,-7.71979261720193e-11
0.62,0.94,0.983536864365007,-1.39115975362325e-06,0.0164659336697894,0
0.62,0.96,0.989370189014942,-2.00117963750407e-06,0.0106324936484211,-7.19850252245447e-13
0.62,0.98,0.994849951778165,-2.35251926138914e-06,0.00515262250431798,0
0.62,1,1.00000367122075,-4.96124619114935e-06,-1.19884804004679e-06,0
0.64,0,4.35039704120154e+153,0.1,0.1,0
0.64,0.02,1.00097006353365,3.06316459493704e-06,-0.000967610354563305,-0.00999437293100973
0.64,0.04,1.03494652145762,5.34642680144445e-06,-0.0349447403222756,-0.0206241291240277
0.64,0.06,1.0232779454679,-4.49317719053062e-06,-0.0232759334422064,-0.0302696595389082
0.64,0.08,1.01859699708404,-4.02705004789229e-06,-0.0185948924783682,-0.0399566246198094
0.64,0.1,1.00512683543112,3.55521751482225e-06,-0.00512446447378788,-0.0492822040042569
0.64,0.12,1.00564141650757,3.09464254301231e-06,-0.00563905572359879,-0.0587453316803294
0.64,0.14,1.01527826152251,-3.31680336271529e-06,-0.0152760912825134,-0.0682019369277072
0.64,0.16,1.01598272624748,-1.90825254127969e-06,-0.015980569955047,-0.0771869662531666
0.64,0.18,1.016364485993,4.04404012190687e-06,-0.0163623373102789,-0.0858450113177436
0.64,0.2,1.01124325738571,-3.90294111088641e-06,-0.011241007331502,-0.0940416833577207
0.64,0.22,1.02080936907799,4.25171364926725e-06,-0.0208073083127511,-0.102178198738552
0.64,0.24,1.06095536339624,2.40576423058399e-06,-0.0609540966599383,-0.113905576019754
0.64,0.26,1.02760481958293,-3.82276219494972e-06,-0.0276028931452135,-0.116727893588175
0.64,0.28,1.07359684917367,8.99423604546407e-06,-0.0735958325401485,-0.127747120949133
0.64,0.3,1.03928731882284,3.90221962125717e-06,-0.03928562352995,-0.128977667562204
0.64,0.32,1.04574388404724,-1.29904630453564e-07,-0.0457423164190323,-0.133911387847914
0.64,0.34,1.10119764684194,-3.11726541776744e-05,-0.308990491677359,-0.132191493626074
0.64,0.36,1.11461916551549,7.84417094009861e-06,-0.29154989768012,-0.125295499853849
0.64,0.38,1.1252253521357,-7.2737089504011e-05,-0.276045505002517,-0.118215580242132
0.64,0.4,0.561987653438227,0.314146960875009,0.438020375639169,-0.126437875341713
0.64,0.42,0.580758235536598,0.466013733645197,0.408122303814154,-0.11939749786922
0.64,0.44,0.599498133082393,0.521011206541758,0.328454198685426,-0.112235202453687
0.64,0.46,0.621057449248025,0.554453277856637,0.263895286248332,-0.103885209280075
0.64,0.48,0.649278252006169,0.569525779795163,0.211626990792382,-0.0963682108604042
0.64,0.5,0.8085491905627,0.494180745202163,0.184600480472718,-0.12727352161799
0.64,0.52,0.820895959974268,0.494496454198626,0.14931965016927,-0.113161931779542
0.64,0.54,0.834179193467494,0.489265901394582,0.1200858150904,-0.099738832330006
0.64,0.56,1.15469416794523,4.3866562972854e-06,-0.193694702896635,-0.0635380630427734
0.64,0.58,1.15462493300466,2.70820221547001e-05,-0.188616811296175,-0.0592595379285572
0.64,0.6,1.1543279416048,-8.16490463702615e-06,-0.184060761343201,-0.0553344744903493
0.64,0.62,1.15385945016615,7.04847385971643e-06,-0.179951863008242,-0.0517364002678348
0.64,0.64,0.941476068116586,0.380421185683858,0.0421282025913176,-0.0531922157087868
0.64,0.66,0.956691859141544,0.354547504310885,0.0347664045858427,-0.0441904926465888
0.64,0.68,0.967362451481211,0.334014085929208,0.0274703165814095,-0.035010004361695
0.64,0.7,0.974575605376461,0.32846210126195,0.0142361963951765,-0.028634300056329
0.64,0.72,0.986049321526816,0.310044416784576,0.0028655424189822,-0.0271770851430945
0.64,0.74,1.14745581980544,9.47160493824822e-06,-0.157110164103138,-0.0390100724283868
0.64,0.76,1.00720358074963,0.271681832155686,-0.0155739570952032,-0.0258199751890181
0.64,0.78,1.01754879111938,0.248483305761715,-0.0231233794924536,-0.0273591658877752
0.64,0.8,1.02685271139835,0.224056646698049,-0.0298410686151506,-0.0299130302879937
0.64,0.82,0.972976469525739,-1.96992076163013e-06,0.0270265373890796,-0.0643451268123433
0.64,0.84,0.970451256449809,-1.26521215500258e-06,0.0295518004042893,-0.0480913351769045
0.64,0.86,0.968819369660682,4.7459722451057e-07,0.0311837194533382,-0.0305070585067646
0.64,0.88,1.04275353374345,-0.143262903858179,-0.0427504901631222,-0.0438394275164863
0.64,0.9,1.03981536924778,-0.137111584586569,-0.0398123283872824,-0.0462687207899707
0.64,0.92,1.02329271579028,-0.163821025467258,-0.0232890839831857,-0.0465615193186091
0.64,0.94,0.983536650998013,-7.38178323822612e-07,0.0164661470345582,0
0.64,0.96,0.989368373722957,2.87251712854319e-06,0.0106343089281134,-6.19441157112041e-21
0.64,0.98,0.994848549036915,1.52537100187814e-06,0.00515402523495981,-1.81910858991658e-21
0.64,1,1.0000040908189,-2.43882567631188e-06,-1.6184793598505e-06,0
0.66,0,4.35039704120154e+153,0.1,0.1,0
0.66,0.02,1.00102144532188,3.51693487077273e-06,-0.00101899316355962,-0.00999433043186074
0.66,0.04,1.03490038618691,5.31646781747948e-06,-0.0348986041387599,-0.0206217833778266
0.66,0.06,1.02332376109536,-4.32304403083261e-06,-0.0233217499775421,-0.0302695717109854
0.66,0.08,1.01860803503865,-4.13182904888934e-06,-0.0186059306502591,-0.0399529101624168
0.66,0.1,1.01659363097362,4.1396951851428e-06,-0.0165914868240904,-0.0495466662068612
0.66,0.12,1.01555531010286,3.88655509750084e-06,-0.0155531454138479,-0.0589687387075761
0.66,0.14,1.01517282194384,-1.69017057532579e-06,-0.0151706496344357,-0.0681769813281728
0.66,0.16,1.05883407581924,-8.51901221013042e-06,-0.058832767019279,-0.0820487146328409
0.66,0.18,1.05684693990432,5.91095432883565e-06,-0.0568455919434588,-0.0903720007384256
0.66,0.2,1.01836272060755,-2.11210280057105e-06,-0.0183606113870539,-0.0941471189240178
0.66,0.22,1.02103084416226,4.30455334294395e-06,-0.0210287877781008,-0.102106308278661
0.66,0.24,1.06085742088432,8.25469553051635e-06,-0.0608561522700293,-0.113745940850327
0.66,0.26,1.02802153621954,-4.88171051886334e-06,-0.0280196180136683,-0.116609913896544
0.66,0.28,1.07381779176714,5.55561529728595e-06,-0.0738167794696366,-0.127556796315525
0.66,0.3,1.08576690496678,1.04728562218104e-05,-0.0857661290596992,-0.13387246219758
0.66,0.32,1.04855293767687,-6.29026625597473e-06,-0.0485514255480757,-0.133745030366819
0.66,0.34,1.10175231967607,5.7107694408793e-06,-0.308304210520109,-0.131574216349732
0.66,0.36,1.11505716121463,1.08095018182268e-05,-0.290942451112644,-0.124719662742359
0.66,0.38,1.12553754001736,6.0195018894018e-06,-0.275556751305254,-0.11769003224878
0.66,0.4,0.561446431233431,0.319345505310625,0.438561557137492,-0.124658698780755
0.66,0.42,0.58667696433362,0.461785128748252,0.41024954086043,-0.118449449105466
0.66,0.44,0.605329908372997,0.516785995224102,0.330762665873342,-0.111239721116597
0.66,0.46,0.626566482061345,0.550470598484126,0.26621698552659,-0.102750025952281
0.66,0.48,0.772855478256958,0.498906987545497,0.22714655286525,-0.130137318993737
0.66,0.5,0.812836779722039,0.490923647983501,0.187159883272798,-0.124918403605404
0.66,0.52,0.82620474601772,0.490520178933939,0.151999766579657,-0.111227398399112
0.66,0.54,0.767932866634492,0.536166658094988,0.110927566312748,-0.0787622906020015
0.66,0.56,1.15469519874528,-5.61307710068037e-06,-0.1935973520688,-0.063413909597288
0.66,0.58,1.15462198572131,8.82144113719283e-06,-0.188547372595122,-0.0591546897911073
0.66,0.6,1.15432270727902,3.86882062307704e-07,-0.184000720396101,-0.0552465329316525
0.66,0.62,1.15385263976904,1.54120865870078e-07,-0.179902700239458,-0.0516641446319839
0.66,0.64,0.941892189678412,0.379115047062334,0.044287065557527,-0.0504158922482982
0.66,0.66,0.956088188839437,0.354606019795836,0.0365523979135085,-0.041307489500155
0.66,0.68,0.965238817713197,0.34033810237508,0.0270406636020456,-0.0323292259284307
0.66,0.7,0.973499559008616,0.331275877989395,0.0138219482980374,-0.0273596085882205
0.66,0.72,0.986421176494842,0.309419067639732,0.00251968430601364,-0.0271811076913992
0.66,0.74,1.14802728414765,-1.97617552322586e-05,-0.158454878539921,-0.038086597668005
0.66,0.76,1.00747367669932,0.271199387816801,-0.0158275278480218,-0.0258154774275782
0.66,0.78,1.01721390417068,0.25044043718801,-0.0233957137310436,-0.0264361294437292
0.66,0.8,1.02667082057598,0.225958315063873,-0.0300799241439871,-0.0290006807707365
0.66,0.82,1.1195081364938,-4.28635289834903e-06,-0.119508027809373,-0.051973581689945
0.66,0.84,1.04129381023394,0.176183822067523,-0.0414947336342138,-0.0360189593658373
0.66,0.86,1.04602296681742,-0.151954384101487,-0.0460199019483654,-0.0401155411027253
0.66,0.88,1.02560590574392,-0.183720523348123,-0.025602122892173,-0.0409281013822908
0.66,0.9,1.04048502512336,-0.138095047948444,-0.0404819877819778,-0.0454380311407019
0.66,0.92,1.04506000739679,0.112972579554847,-0.0450595434926423,-0.0489895313366216
0.66,0.94,0.983536592521571,-2.88202231729305e-06,0.0164662055333462,0
0.66,0.96,0.989370303521162,-2.28831857657073e-06,0.0106323791427762,0
0.66,0.98,0.994846722731479,6.51534383124881e-06,0.00515585152716961,-1.5921317077633e-20
0.66,1,1.00000426459153,-3.70543440036827e-06,-1.79224293845272e-06,0
0.68,0,4.35039704120154e+153,0.1,0.1,0
0.68,0.02,1.00104596592284,3.30719394873769e-06,-0.00104351424743909,-0.00999429232516653
0.68,0.04,1.03493329526777,5.61488802512839e-06,-0.034931513873478,-0.0206224045378508
0.68,0.06,1.00528288431893,-3.64173440611112e-06,-0.00528051637692141,-0.0298569162080944
0.68,0.08,1.01862934831691,-4.13399257206471e-06,-0.018627244350078,-0.0399495970552005
0.68,0.1,1.01656443854462,3.55071279429894e-06,-0.0165622938118648,-0.0495377283219545
0.68,0.12,1.0155484349042,3.78924911356371e-06,-0.0155462700782438,-0.0589551065178769
0.68,0.14,1.01545985956517,-3.8188791013796e-06,-0.0154576929120408,-0.0681669723347481
0.68,0.16,1.01555164608412,3.83931042383384e-06,-0.015549481322173,-0.0771075097654614
0.68,0.18,1.05732095595894,7.42727570666613e-06,-0.0573196173886489,-0.0903939176153185
0.68,0.2,1.05702560638581,5.79220261556563e-06,-0.0570242619576223,-0.098468031562425
0.68,0.22,1.05899257827352,-8.23621129444734e-06,-0.058991272611497,-0.106368688369246
0.68,0.24,1.06277985920625,-8.49525604247756e-06,-0.0627786284502593,-0.113946930257048
0.68,0.26,1.02831641416492,-4.87187568103623e-06,-0.0283145017914731,-0.116487786003325
0.68,0.28,1.07494259139363,9.9613215922509e-06,-0.0749416013871355,-0.127521780348832
0.68,0.3,1.0866871648571,1.16688107934574e-05,-0.0866864071636913,-0.133738286871469
0.68,0.32,1.10505994823962,-1.51495455804905e-05,-0.105059553676702,-0.139597336124189
0.68,0.34,1.10230493042887,8.81073695717995e-06,-0.307620656721328,-0.130971521474112
0.68,0.36,1.11548226837979,1.36798295575797e-05,-0.290352879324149,-0.124160124059842
0.68,0.38,1.12586051746798,7.62965015393927e-06,-0.275047418449078,-0.117175845070228
0.68,0.4,0.564952599272605,0.316951116506456,0.43505534342919,-0.124222560097393
0.68,0.42,0.589457889228186,0.456501322761668,0.410548188692664,-0.116780293189529
0.68,0.44,0.611039781032072,0.512715044173913,0.332926554884036,-0.110269690133542
0.68,0.46,0.63181955213033,0.546619027942686,0.268508936492587,-0.101674198028649
0.68,0.48,0.658813085363277,0.562457463347332,0.216258985263437,-0.0937845948563084
0.68,0.5,0.811029424641738,0.491473639061109,0.188971924949635,-0.120830089823942
0.68,0.52,0.830691698675182,0.48711138775588,0.154542472511412,-0.109185956515828
0.68,0.54,0.847083761618133,0.479202871427566,0.125829123328951,-0.0968756010824857
0.68,0.56,1.15469625643445,-2.77587892420743e-05,-0.193494018362538,-0.0632892237368517
0.68,0.58,1.15461868255931,5.28264916801727e-07,-0.188470414947978,-0.0590517333429805
0.68,0.6,1.15431670077867,5.92619502266234e-06,-0.183938232915788,-0.0551625305849266
0.68,0.62,1.15384549267377,-3.58991214135745e-06,-0.179851033125104,-0.0515944730654673
0.68,0.64,0.940141661090659,0.381810682779387,0.0452665995256036,-0.0473383579959183
0.68,0.66,0.955792093130783,0.353469514004843,0.0386626213481513,-0.0386701653923493
0.68,0.68,0.963034799726019,0.345918025783561,0.0266478998332387,-0.0300101456190079
0.68,0.7,0.973909833001571,0.330616323950987,0.0134390603116395,-0.0273760123735511
0.68,0.72,0.986772893681449,0.308828201493717,0.00219192258633846,-0.0271860971208523
0.68,0.74,0.988121054341634,-0.305509302366264,0.0019507599990788,-0.0259239535409843
0.68,0.76,1.00774104398473,0.270721032372185,-0.0160780301381212,-0.0258097811984929
0.68,0.78,1.01685722706834,0.252327505037997,-0.0236439926532913,-0.0255614792356328
0.68,0.8,1.02647361243345,0.227787525123615,-0.0303128653222464,-0.0281359356587287
0.68,0.82,1.03468392575741,0.202976827520515,-0.0363075378827793,-0.0313619450035441
0.68,0.84,1.04143301402954,0.177990609648595,-0.0417465773272746,-0.0351246644238599
0.68,0.86,0.965861554227456,-5.38833411533016e-07,0.0341415933992817,-0.0233897103483479
0.68,0.88,1.0257822042874,-0.185736073177287,-0.0257784049897644,-0.0399853106418556
0.68,0.9,1.03943551888813,-0.143213212864764,-0.0394324101721345,-0.0443157346230648
0.68,0.92,1.03666252458186,0.137444751347702,-0.0366621366027629,-0.0464087180371153
0.68,0.94,1.03633513153113,0.125837107684204,-0.0363346222819465,-0.0483876819947648
0.68,0.96,0.989369500715656,1.02671605568612e-07,0.0106331819405156,0
0.68,0.98,0.994849517291406,-2.90846783201246e-06,0.0051530570051703,0
0.68,1,1.00000456050268,-3.38575430947771e-06,-2.08816310671675e-06,0
0.7,0,4.35039704120154e+153,0.1,0.1,0
0.7,0.02,1.00102656492067,3.49286649754876e-06,-0.00102411286337879,-0.00999422001674784
0.7,0.04,1.00745313926951,3.59396494174895e-06,-0.00745081432457938,-0.0199806265758082
0.7,0.06,1.02336399483757,-4.17350141577829e-06,-0.0233619845170136,-0.0302674484976181
0.7,0.08,1.01863795372824,-4.26855641340761e-06,-0.0186358499302594,-0.0399457878256251
0.7,0.1,1.01662266679628,3.80477703311579e-06,-0.016620523217742,-0.0495321081724185
0.7,0.12,1.01576621491124,2.75668892748552e-06,-0.015764054382553,-0.0589504523215303
0.7,0.14,1.01628256665847,2.90730888214202e-06,-0.0162804163442061,-0.0681797297404361
0.7,0.16,1.01560963529554,4.12276684506521e-06,-0.0156074716833718,-0.0770786016078912
0.7,0.18,1.05733637461471,6.71173197374823e-06,-0.0573350363423019,-0.0903339415968091
0.7,0.2,1.05749316975603,8.15549386369033e-06,-0.0574918345991548,-0.0984677004680848
0.7,0.22,1.0593341542733,-8.30544627114177e-06,-0.0593328553661605,-0.106319914754686
0.7,0.24,1.02425131425123,-4.66371108846117e-06,-0.0242493214761401,-0.109407542074111
0.7,0.26,1.02860453243503,-4.75987209960123e-06,-0.0286026257613919,-0.116365677748573
0.7,0.28,1.03336736380482,-2.16834921222903e-06,-0.0333655513609593,-0.122707464758657
0.7,0.3,1.08771269513627,1.18609585404732e-05,-0.087711957728749,-0.133622253476863
0.7,0.32,1.10652474876863,-1.48222432434371e-05,-0.106524383181279,-0.139467734445565
0.7,0.34,1.10284185059285,1.20659186828744e-05,-0.306956510178798,-0.130384966192377
0.7,0.36,1.11589699900862,1.42868849184062e-05,-0.28977768597694,-0.123614396353824
0.7,0.38,1.12619562471746,-7.29610198642375e-05,-0.27451947848573,-0.116678710816974
