zeta,omega_ratio,solution_1,solution_2,power,test_FLAG
0.04,0.47,5.83428451564573e-06,0.999999550611087,-0.0297871807067306,false
0.04,0.48,6.11410395166188e-06,0.999999410481033,-0.0158148488217939,false
0.04,0.49,9.91003082957159e-06,0.999997509528597,-0.00462184514114739,false
0.04,0.5,0.000499640343507209,0.999752258747767,0,true
0.04,0.51,3.85090083764324e-06,1.00000054386469,-0.00482114658517363,false
0.04,0.52,-1.17233279919847e-06,1.00000305943691,-0.0173349808242834,false
0.04,0.53,-4.57521844373853e-06,1.00000476355924,-0.03449818500019,false
0.04,0.54,-8.1866401976026e-07,1.00000288232403,-0.0545903390871329,false
0.04,0.55,-7.42929770551747e-06,1.00000619284624,-0.0768304697912699,false
0.04,0.56,4.10002949755102e-06,1.00000041910419,-0.100864185593363,false
0.04,0.57,-8.2138893408534e-06,1.00000658575986,-0.126524565149642,false
