zeta,omega_ratio,solution_1,solution_2,solution_3,solution_4,solution_5,power,test_FLAG
0.01,0.9,1.04363073368712,-0.029809055180833,-0.00863665916277777,-0.00347637888369602,-0.00170802048950153,-0.0324508267239076,false
0.01,0.91,1.01768694511657,-0.0122109996926149,-0.00385662468064116,-0.000954738692410728,-0.000662824440348255,-0.038551949854759,false
0.01,0.92,1.03370730183162,-0.0224059351765497,-0.00689651902731671,-0.0028779467288902,-0.0015259242248601,-0.0336376653578626,false
0.01,0.93,1.02584678254348,-0.0158307381765673,-0.00632735286457411,-0.00251080719413306,-0.00117663116534538,-0.0335114065255806,false
0.01,0.94,1.00799812042941,-0.00512201107270182,-0.00213497734790942,-0.000409293243977541,-0.000329708180795629,-0.0278317419016079,false
0.01,0.95,1.00585286729876,-0.0034965856906097,-0.00176569738099146,-0.000332517090536649,-0.000255858776232124,-0.0233459705997549,false
0.01,0.96,1.00325990088569,-0.00167548497074514,-0.00125235187494031,-0.000189000608737522,-0.000140748795957002,-0.018467537811286,false
0.01,0.97,1.00437267637725,-0.00236441232832233,-0.00135565800348894,-0.00034568150107441,-0.000304680679325801,-0.0149738445829624,false
0.01,0.98,1.00038956875135,0.000266621814842385,-0.000554670590054949,-3.32441895588868e-05,-6.58480453003705e-05,-0.00783585441512633,false
0.01,0.99,0.999099540756354,0.00113456079795657,-0.000231153117217877,2.14263028425703e-05,-2.18954557321914e-05,-0.00213604989418002,false
0.01,1,1.00021764747615,-0.000231716898177157,-3.16770802217757e-05,3.73916519034198e-05,1.08273136793674e-05,-2.3024143651551e-20,true
0.02,0.01,1.00027470825983,-0.0460701449235178,0.0445513566442373,-0.00612926911070822,0.00737828562296813,-0.00375441424385674,false
0.02,0.02,1.00048322617025,-0.0462910664485561,0.0445392891898809,-0.00608726750613804,0.00736075151826476,-0.00750088561580783,false
0.02,0.03,1.00080639709499,-0.0467515644068231,0.0447923370080223,-0.00624176122788993,0.00739951969591709,-0.0112349520230704,false
0.02,0.04,1.00119417482877,-0.0474469475820652,0.0450533009722811,-0.006301710451633,0.00750612609745089,-0.0149520494351854,false
0.02,0.05,1.00174466904269,-0.0481443154403724,0.0454428973351568,-0.00656704404473364,0.00752871927760763,-0.0186469262296572,false
0.02,0.06,1.00236004374786,-0.0493413184512073,0.046048407137855,-0.00681212091955453,0.00774994157770706,-0.0223151229347688,false
0.02,0.07,1.00314226939599,-0.0501392864839823,0.046305934870319,-0.00698082934954568,0.00767682967764644,-0.0259498788308731,false
0.02,0.08,1.0040412583671,-0.0516396350981513,0.0470850483616326,-0.0073609810521599,0.00787923900557378,-0.0295456934536423,false
0.02,0.09,1.00513537491072,-0.0543165098736886,0.0485277352413583,-0.00790834563502343,0.00856677862096586,-0.0331054101802875,false
0.02,0.1,1.00636953640923,-0.0553813155602031,0.0490933743692683,-0.00840869270547685,0.00833203745241516,-0.0365910147020809,false
0.02,0.11,1.86003724733829e-08,-4.6653273372993e-09,-7.50531089538915e-08,-3.13875698088464e-07,1.00020004266559,-0.002335033679285,false
0.02,0.12,0.022222668096456,0.0496688412668604,0.0183225534416633,0.344487779672523,0.565455411769237,-0.0595557768530011,false
0.02,0.13,0.0170175159191193,0.0580685933886035,-0.00552778119947813,0.709507556701894,0.221065324926185,-0.0563671033442323,false
0.02,0.14,3.91691748785997e-06,-7.77633885940537e-06,-8.19197535510272e-06,1.00000791878338,-4.96225251888925e-06,-0.0080937131618238,false
0.02,0.15,2.03192994393662e-06,2.56461898385127e-06,-2.14993732159141e-05,1.00000086506302,-4.19140378670369e-06,-0.0361044368188613,false
0.02,0.16,0.384511545564748,0.331755282017096,0.615649867284239,-0.190433722864025,-0.216040121861381,-0.0907701988946517,false
0.02,0.17,0.377794453078605,0.273272026926044,0.816939620232945,-0.39599367401113,-0.130971650680703,-0.0793219438828105,false
0.02,0.18,0.277032377834068,0.334541333991307,0.36918154810276,0.205968088896955,-0.18670483795358,-0.138512450567063,false
0.02,0.19,0.0220130420586661,0.00598179783157061,0.936373689253914,0.0297068708879348,0.00598745988636992,-0.0337983189136287,false
0.02,0.2,0.29465660409087,0.456631747118033,0.447659121995809,-0.121186789378102,-0.0777523764462687,-0.121854613390203,false
0.02,0.21,2.02246077002617e-06,1.14720973158562,-4.05431348680485e-06,-2.03474283050303e-06,-0.156542716790938,-0.0667450091574942,false
0.02,0.22,0.0115966791087099,1.1241507137011,-0.00277702151088297,-0.00305563097871257,-0.130843818070243,-0.0740293448758821,false
0.02,0.23,0.175019849059965,1.00163613706705,-0.0571704264955811,-0.0443249801450373,-0.0760484816312834,-0.084503770504274,false
0.02,0.24,0.000863848453994146,1.09804516647324,-0.000208804739115413,-0.000222838475076364,-0.0984726957640344,-0.0834975326026624,false
0.02,0.25,0.344868112075354,0.945658090860962,-0.211496851725108,-0.0773713523822935,-0.0367952060412931,-0.0629606623473209,false
0.02,0.26,0.270520193984195,0.938968522328102,-0.273380929198781,-0.0637851731159279,-0.0156877087220858,-0.0470832626311217,false
0.02,0.27,0.710994342230303,0.451634777975243,-0.229864091241409,0.0576696540071938,0.00957181968049252,-0.122058789434143,false
0.02,0.28,0.332427942767731,0.979440230840022,-0.24230871346533,-0.0606163022475122,-0.0309362479335749,-0.0486519254028287,false
0.02,0.29,0.37330129310232,0.941815536856587,-0.255330094984765,-0.056612057005749,-0.0180877300814424,-0.0550359245092852,false
0.02,0.3,1.19057445544957,-0.308019243079777,0.157994000236704,-0.044561125859966,0.00401317372294713,-0.0583339934238322,false
0.02,0.31,-0.031313663286525,0.973962241629346,-0.0240440500228865,-0.00916671711165219,-0.00623638563535049,-0.0427309611128744,false
0.02,0.32,0.0250828383553077,0.957534475190139,0.0146852223196399,0.00548914372517452,-0.00276929348192262,-0.0227791590939088,false
0.02,0.33,-0.000431505168404939,0.997214313671961,-0.000125548771894153,-5.53551563582502e-05,0.00250191907160859,-1.30757089184053e-08,false
0.02,0.34,1.217287134916,-0.324605483110588,0.120594368646687,-0.0398028286718869,-0.00882466059520956,-0.0524823257316356,false
0.02,0.35,-0.036674913062805,0.969206322159146,-0.0131279784863592,-0.00534356344048949,0.0032319456851174,-0.0368153358440194,false
0.02,0.36,1.2170778031925,-0.316443048652366,0.110109468553226,-0.030265388200608,-0.0104810044580245,-0.0482706097701626,false
0.02,0.37,1.21669121738015,-0.312042307268435,0.104773707118217,-0.025812852992352,-0.0111151583108372,-0.0461205369055081,false
0.02,0.38,0.0885235838925791,0.878901298513002,0.0159922655654549,0.00943432771392193,0.00717186699579751,-0.111491303333947,false
0.02,0.39,1.21090554326783,-0.290718921058917,0.0803598758667536,-0.00751216480644559,-0.0154717090787475,-0.0416619149442974,false
0.02,0.4,0.580610360474966,0.479606510428921,-0.0723755516368685,0.01488797500195,-0.00272040167422623,-0.181644783988644,false
0.02,0.41,1.2110759644865,-0.286674199782278,0.0761992427593677,-0.00510085252612784,-0.0143580437110136,-0.0373480083895225,false
0.02,0.42,1.21039112157924,-0.283011866329112,0.0723432588923072,-0.00275676010899172,-0.0142537096665987,-0.0353886500872358,false
0.02,0.43,1.20856874485167,-0.273620025595223,0.0703290058002607,0.00276250751684411,-0.0118354647931187,-0.0355532001730813,false
0.02,0.44,1.2021944253792,-0.266112288263,0.0665726635100972,0.00693338504073145,-0.00958810007255962,-0.0357842942638618,false
0.02,0.45,1.19004307730505,-0.279720212313793,0.0510557864125447,0.00477943999284576,-0.00939690695635843,-0.038548392089674,false
0.02,0.46,1.1937920274739,-0.255336453308784,0.0560140077283414,0.0120210257082392,-0.00648971885438321,-0.0363957840700601,false
0.02,0.47,1.19174812987382,-0.250597738543296,0.0506496739838694,0.0134686450291847,-0.00526763268081552,-0.0368164438646292,false
0.02,0.48,1.19031565744753,-0.246066535932136,0.0453763561893147,0.0145521078394325,-0.00417638676036186,-0.037022452468163,false
0.02,0.49,1.18026650914715,-0.224341847351767,0.0260648598396109,0.0170177582093579,0.000994518041285657,-0.0446465162944988,false
0.02,0.5,1.1869239040407,-0.235798936890103,0.0354828302459862,0.0157517379967567,-0.00235821861895701,-0.0369699414690766,false
0.02,0.51,1.18458815299477,-0.229907485204654,0.0309339729876926,0.0160035255360207,-0.00161682641393204,-0.0368566362102957,false
0.02,0.52,1.18293814783412,-0.224679319663993,0.0264885440441439,0.0161309007738965,-0.000876932004682197,-0.0361063459693201,false
0.02,0.53,1.17703254699302,-0.211404850796527,0.0172245906173289,0.016037940762749,0.00111120845231177,-0.0367570915527125,false
0.02,0.54,1.17772075325081,-0.211617463699729,0.017375267917583,0.0159038974251428,0.000618872592177523,-0.0347286560438246,false
0.02,0.55,1.17601765941474,-0.207129918478271,0.0145189651527165,0.0156550591051556,0.000939515455988531,-0.0335038593797458,false
0.02,0.56,1.16718779957884,-0.187963976784785,0.00382856869963164,0.013131780769149,0.00381712283323025,-0.0333210410685935,false
0.02,0.57,1.16901527293136,-0.191451035587567,0.00545117393799812,0.0144833304977296,0.00250248100755424,-0.0312219092806224,false
0.02,0.58,1.16324717693549,-0.179936975019395,0.000395347548499759,0.0120336653015287,0.00426199305548116,-0.0299811706162949,false
0.02,0.59,1.16829996707875,-0.189689596777813,0.00643377102031496,0.0114259329836123,0.00353108223987284,-0.0297033953432965,false
0.02,0.6,1.15994363628169,-0.172705540163248,-0.00254489847949652,0.0105966349329828,0.0047112621423838,-0.027308794707175,false
0.02,0.61,1.15842246403457,-0.169684378891878,-0.00320058690269853,0.00933045458790331,0.00513309590856169,-0.0261716205938497,false
0.02,0.62,1.15688360254353,-0.166285756926124,-0.00497105841168976,0.00932315210654675,0.00505105450088622,-0.0249522167571355,false
